1.4037155363121431e+18,0.5406873,-0.009696712,0.3588719,-0.01800006,0.001162556,-0.02289414,0.9995753
1.403715536362143e+18,0.5559763,-0.01487689,0.3769539,-0.01590538,-0.001591673,-0.0296934,0.9994313
1.4037155364121431e+18,0.5685307,-0.01873539,0.3956039,-0.01089458,-0.001550596,-0.03887748,0.9991835
1.403715536462143e+18,0.5869033,-0.02765936,0.4141642,-0.006936886,-0.004345781,-0.04772471,0.9988269
1.4037155365121431e+18,0.5968485,-0.03314508,0.4341024,-0.001000823,-0.0028854,-0.05604327,0.9984236
1.403715536562143e+18,0.6119319,-0.04061587,0.45473,0.005028245,-0.004771314,-0.06143815,0.9980869
1.4037155366121434e+18,0.6202147,-0.0474204,0.4736416,0.01114239,-0.004196249,-0.06580956,0.9977612
1.403715536662143e+18,0.6307633,-0.0564856,0.4938616,0.01765684,-0.005285402,-0.0691656,0.9974349
1.4037155367121431e+18,0.632565,-0.0654804,0.5089955,0.02529506,-0.006415298,-0.07004031,0.9972029
1.4037155367621432e+18,0.6408723,-0.07372303,0.5295268,0.03786229,-0.009687041,-0.07034921,0.9967565
1.4037155368121431e+18,0.6434444,-0.0817051,0.5483922,0.04933938,-0.01078762,-0.07135089,0.9961718
1.403715536862143e+18,0.6476608,-0.09005805,0.5665158,0.05999885,-0.01316627,-0.07408853,0.995358
1.4037155369121431e+18,0.6497807,-0.09826043,0.5838498,0.07040855,-0.01366355,-0.07937858,0.994261
1.403715536962143e+18,0.6493332,-0.1038157,0.6006799,0.08239337,-0.01072736,-0.08747209,0.9926957
1.4037155370121431e+18,0.6498291,-0.1113002,0.6164138,0.09315131,-0.009785474,-0.093874,0.9911683
1.403715537062143e+18,0.6473169,-0.120134,0.6301387,0.1043492,-0.00850366,-0.09757961,0.9897056
1.4037155371121434e+18,0.6433221,-0.1281648,0.6419124,0.1181049,-0.007424408,-0.100403,0.9878842
1.403715537162143e+18,0.6373082,-0.134736,0.6526592,0.1337103,-0.005898138,-0.1021685,0.9857222
1.4037155372121431e+18,0.6299182,-0.1411563,0.6603521,0.147604,-0.006312417,-0.1024527,0.9837055
1.4037155372621432e+18,0.6213683,-0.1479036,0.6666201,0.1599564,-0.00755182,-0.0986486,0.9821534
1.4037155373121431e+18,0.6104643,-0.1532592,0.6704714,0.166783,-0.01254579,-0.08588921,0.9821655
1.403715537362143e+18,0.6003976,-0.157758,0.6713918,0.1653076,-0.02026012,-0.07080161,0.9834887
1.4037155374121431e+18,0.5862985,-0.1623549,0.6690225,0.1531062,-0.02594399,-0.05422905,0.9863795
1.403715537462143e+18,0.5741663,-0.1631518,0.6661129,0.1375838,-0.03294418,-0.03830113,0.9892008
1.4037155375121431e+18,0.560558,-0.1647098,0.6606335,0.1155662,-0.03768139,-0.02490455,0.9922723
1.403715537562143e+18,0.5468368,-0.1647452,0.6537158,0.09331941,-0.04112151,-0.01468235,0.9946783
1.4037155376121434e+18,0.5316739,-0.165453,0.6455946,0.07301112,-0.04295748,-0.005074364,0.9963927
1.403715537662143e+18,0.5203267,-0.1666077,0.6370888,0.05847733,-0.04553238,0.001222016,0.9972492
1.4037155377121431e+18,0.5054643,-0.1659841,0.6287852,0.05641153,-0.04464321,0.00687001,0.9973853
1.4037155377621432e+18,0.4914181,-0.1679962,0.6192115,0.05991072,-0.04348847,0.01051842,0.9972004
1.4037155378121431e+18,0.477635,-0.1695551,0.6087518,0.06856412,-0.04253674,0.01449971,0.9966339
1.403715537862143e+18,0.4671112,-0.1693413,0.5981641,0.07725577,-0.04208203,0.01435391,0.9960193
1.4037155379121431e+18,0.4548737,-0.1713164,0.5877252,0.08091858,-0.04115491,0.01599911,0.9957421
1.403715537962143e+18,0.4433125,-0.1702669,0.5765701,0.07933338,-0.0393863,0.01428105,0.9959673
1.4037155380121431e+18,0.4344722,-0.1686126,0.5642755,0.07445884,-0.04138795,0.01656203,0.9962271
1.403715538062143e+18,0.4255674,-0.169256,0.5513651,0.06776611,-0.04138358,0.01854584,0.99667
1.4037155381121434e+18,0.4178799,-0.1704371,0.5384809,0.06002971,-0.0418684,0.02397876,0.9970298
1.403715538162143e+18,0.406863,-0.1665845,0.5249937,0.05417598,-0.03854739,0.02755439,0.9974065
1.4037155382121431e+18,0.4006158,-0.1626064,0.5122789,0.04935933,-0.03513153,0.03087502,0.9976854
1.4037155382621432e+18,0.3904655,-0.1595897,0.4994408,0.04551059,-0.02763641,0.03445703,0.9979868
1.4037155383121431e+18,0.3804412,-0.1533658,0.4876674,0.0460437,-0.01863642,0.03764143,0.9980561
1.403715538362143e+18,0.3769392,-0.151673,0.4746541,0.04553771,-0.01157867,0.04145793,0.9980348
1.4037155384121431e+18,0.367124,-0.1418995,0.4638186,0.05502642,0.001277303,0.04169609,0.9976131
1.403715538462143e+18,0.3596744,-0.1336429,0.450479,0.06478045,0.01519422,0.03853707,0.9970393
1.4037155385121431e+18,0.3545611,-0.1267795,0.4384603,0.07461341,0.02843351,0.03599221,0.9961571
1.403715538562143e+18,0.3512828,-0.1218707,0.4238272,0.0805116,0.04158738,0.03345122,0.9953237
1.4037155386121434e+18,0.3483939,-0.1139123,0.40966,0.0853908,0.05472582,0.03337762,0.9942833
1.403715538662143e+18,0.3457712,-0.1074656,0.3937882,0.08582047,0.06723911,0.03565457,0.9933994
1.4037155387121431e+18,0.3380497,-0.09677163,0.3792506,0.08465546,0.08324628,0.03901369,0.9921601
1.4037155387621432e+18,0.3362958,-0.08885904,0.3621686,0.07735674,0.09670315,0.04424703,0.9913157
1.4037155388121431e+18,0.3304719,-0.07872602,0.343961,0.06739903,0.1125633,0.05002245,0.9900934
1.403715538862143e+18,0.3272354,-0.07088277,0.3274415,0.05740604,0.1296438,0.05573057,0.9883274
1.4037155389121431e+18,0.3232725,-0.05996979,0.3096192,0.04970922,0.1471543,0.0621001,0.9859098
1.403715538962143e+18,0.3189887,-0.04997064,0.2920223,0.04336535,0.166386,0.06917055,0.9826753
1.4037155390121431e+18,0.3150647,-0.03806617,0.2748182,0.03981216,0.1864491,0.0761367,0.9787006
1.403715539062143e+18,0.3086278,-0.02708331,0.2587681,0.0358596,0.2080261,0.08427785,0.9738256
1.4037155391121434e+18,0.3049943,-0.01188058,0.2415047,0.03405387,0.2282497,0.09225062,0.9686238
1.403715539162143e+18,0.3020311,0.0002315957,0.2244657,0.03149927,0.2484109,0.1011411,0.9628448
1.4037155392121431e+18,0.2953022,0.01452005,0.2082615,0.02946325,0.2694568,0.1103085,0.9562203
1.4037155392621432e+18,0.2908783,0.02997798,0.1930555,0.02541056,0.2888786,0.1190674,0.9495927
1.4037155393121431e+18,0.2863818,0.04979905,0.1782043,0.02133327,0.3072076,0.1272781,0.9428512
1.403715539362143e+18,0.280586,0.06566527,0.1643599,0.01488121,0.3251726,0.1353627,0.9357983
1.4037155394121431e+18,0.2754556,0.08453543,0.1498318,0.01051309,0.341035,0.1420033,0.9292037
1.403715539462143e+18,0.2696247,0.1025411,0.1348211,0.009706093,0.355634,0.1471187,0.9229227
1.4037155395121431e+18,0.2636132,0.1172408,0.1224803,0.007034752,0.3673782,0.1531771,0.9173444
1.403715539562143e+18,0.2589699,0.1304219,0.1062253,0.006118991,0.3743232,0.163137,0.9128148
1.4037155396121434e+18,0.2544583,0.1442845,0.09202369,0.008246114,0.3799842,0.1727367,0.9086836
1.403715539662143e+18,0.2482042,0.1533929,0.0774772,0.01051828,0.3854621,0.179676,0.9049999
1.4037155397121431e+18,0.2427478,0.1615324,0.06303971,0.01475648,0.3903886,0.1839696,0.9019614
1.4037155397621432e+18,0.2404851,0.169726,0.04523569,0.01722723,0.3931184,0.1862053,0.9002716
1.4037155398121431e+18,0.2377751,0.1770562,0.02769753,0.01989918,0.3949697,0.1865512,0.8993341
1.403715539862143e+18,0.2336307,0.1810513,0.01110846,0.0171746,0.3961212,0.1860481,0.8989878
1.4037155399121431e+18,0.2311698,0.1862643,-0.006656647,0.01169979,0.3937058,0.1878059,0.8997709
1.403715539962143e+18,0.2274073,0.1890874,-0.02319247,0.007601838,0.3903777,0.1919114,0.9003984
1.4037155400121431e+18,0.225733,0.1923815,-0.04155837,-0.0002878452,0.3858709,0.1957824,0.9015391
1.403715540062143e+18,0.2242666,0.1927879,-0.05864607,-0.008115261,0.3806249,0.2035646,0.902009
1.4037155401121434e+18,0.2230428,0.1944438,-0.07618427,-0.01595238,0.3747945,0.211229,0.9025836
1.403715540162143e+18,0.2225896,0.1936995,-0.09399414,-0.02010787,0.3694257,0.218629,0.9029516
1.4037155402121431e+18,0.2240061,0.195513,-0.1101151,-0.02261971,0.3657222,0.2236113,0.9031796
1.4037155402621432e+18,0.2284681,0.194944,-0.1266492,-0.02138554,0.3638077,0.2239504,0.9038986
1.4037155403121431e+18,0.2337716,0.1950411,-0.1435537,-0.02091069,0.3635426,0.2197162,0.9050548
1.403715540362143e+18,0.2383907,0.1957356,-0.158897,-0.0216407,0.3654264,0.21172,0.9061842
1.4037155404121431e+18,0.2441765,0.1956033,-0.1737155,-0.02456014,0.3669223,0.2048101,0.9070929
1.403715540462143e+18,0.2517719,0.1961225,-0.1878894,-0.02798398,0.3685787,0.1973607,0.9079732
1.4037155405121431e+18,0.2600843,0.1972035,-0.2023427,-0.03665972,0.369947,0.1909468,0.9084792
1.403715540562143e+18,0.2691076,0.197808,-0.2157922,-0.04431561,0.3707415,0.1892007,0.9081794
1.4037155406121434e+18,0.279065,0.2005716,-0.2263227,-0.05110358,0.3719018,0.1877087,0.9076579
1.403715540662143e+18,0.289613,0.2002588,-0.2382329,-0.05639054,0.3713475,0.1914857,0.9067824
1.4037155407121431e+18,0.3019286,0.2022331,-0.247799,-0.05621291,0.369983,0.1997596,0.9055656
1.4037155407621432e+18,0.3150688,0.2011557,-0.2581002,-0.05574541,0.3687773,0.2079955,0.9042309
1.4037155408121431e+18,0.3284996,0.2011336,-0.2667793,-0.04988195,0.3699055,0.2119793,0.9031868
1.403715540862143e+18,0.3435329,0.1998397,-0.2751485,-0.04423311,0.3715728,0.2131384,0.9025237
1.4037155409121431e+18,0.3593679,0.2015526,-0.2820406,-0.0371337,0.3733948,0.2134584,0.9020159
1.403715540962143e+18,0.3769432,0.201489,-0.289201,-0.03099416,0.3758341,0.2103195,0.9019721
1.4037155410121431e+18,0.3940475,0.2006164,-0.2957265,-0.02690048,0.3786675,0.2060289,0.9019087
1.403715541062143e+18,0.4125046,0.2000606,-0.3007179,-0.02396275,0.3809766,0.2019435,0.9019433
1.4037155411121434e+18,0.4320641,0.2004391,-0.3061862,-0.02368341,0.382402,0.1980031,0.9022208
1.403715541162143e+18,0.4527239,0.1998983,-0.3112457,-0.02124798,0.381695,0.1990783,0.9023443
1.4037155412121431e+18,0.4722507,0.19965,-0.3148919,-0.0128751,0.3801647,0.2042285,0.9019977
1.4037155412621432e+18,0.4955211,0.1991217,-0.320334,-0.002262785,0.3777711,0.2093545,0.9019171
1.4037155413121431e+18,0.5142927,0.2005216,-0.3237744,0.008064826,0.3801253,0.2101378,0.9007118
1.403715541362143e+18,0.5392066,0.1993513,-0.3293826,0.01177461,0.3830254,0.205997,0.9003988
1.4037155414121431e+18,0.5612144,0.1989711,-0.333169,0.01234857,0.3866212,0.20107,0.8999681
1.403715541462143e+18,0.582937,0.2023767,-0.3356642,0.006667415,0.3901943,0.1963358,0.8995312
1.4037155415121431e+18,0.6081358,0.2035779,-0.3412114,-0.002233646,0.3909989,0.1947271,0.8995533
1.403715541562143e+18,0.6332918,0.204189,-0.3460899,-0.01307208,0.3919245,0.1931649,0.8993951
1.4037155416121434e+18,0.657191,0.2059742,-0.3509603,-0.0206021,0.3912509,0.1939005,0.8993893
1.403715541662143e+18,0.6807666,0.2073839,-0.3527771,-0.02748891,0.3930062,0.1905382,0.8991582
1.4037155417121431e+18,0.7078211,0.2071029,-0.3557639,-0.03398902,0.394977,0.1844532,0.8993415
1.4037155417621432e+18,0.7350623,0.2102384,-0.3585394,-0.0356212,0.3986767,0.1714716,0.9002141
1.4037155418121431e+18,0.7616585,0.2095391,-0.3601429,-0.03789338,0.403439,0.1577608,0.900507
1.403715541862143e+18,0.7877849,0.2083813,-0.3609582,-0.03644928,0.408231,0.1434019,0.9008078
1.4037155419121431e+18,0.8142349,0.2081694,-0.3591838,-0.03586168,0.4114491,0.1301883,0.9013739
1.403715541962143e+18,0.8395838,0.2068056,-0.3577113,-0.03618818,0.4126393,0.1177799,0.9025226
1.4037155420121431e+18,0.8656113,0.204768,-0.3572073,-0.03770493,0.4109161,0.106856,0.904604
1.403715542062143e+18,0.8892077,0.2024391,-0.3529881,-0.03475318,0.4085455,0.09576637,0.9070346
1.4037155421121434e+18,0.9087915,0.2016834,-0.3443458,-0.0268184,0.4058849,0.08707462,0.9093715
1.403715542162143e+18,0.9308144,0.195745,-0.3404809,-0.02063772,0.3992946,0.07867336,0.9132077
1.4037155422121431e+18,0.9490097,0.1923111,-0.3313512,-0.008505573,0.3924759,0.07211542,0.9168912
1.4037155422621432e+18,0.9684768,0.1874113,-0.3244956,0.002641056,0.3824235,0.06732447,0.9215275
1.4037155423121431e+18,0.9866067,0.1758194,-0.3162273,0.01154887,0.3693964,0.06830189,0.9266866
1.403715542362143e+18,1.001226,0.1764676,-0.3065639,0.02629385,0.3568853,0.06613909,0.9314328
1.4037155424121431e+18,1.014886,0.1664884,-0.2959177,0.03777539,0.3414866,0.07076412,0.9364573
1.403715542462143e+18,1.025984,0.1586848,-0.2876958,0.05215029,0.3261338,0.07520542,0.9408832
1.4037155425121431e+18,1.037724,0.1540894,-0.2788796,0.06561189,0.3109921,0.07947889,0.9448079
1.403715542562143e+18,1.048136,0.1493471,-0.2701765,0.07365984,0.2987402,0.08085736,0.9480456
1.4037155426121434e+18,1.058632,0.1394013,-0.2624721,0.07039325,0.2871922,0.08435387,0.9515513
1.403715542662143e+18,1.066767,0.1337253,-0.2552897,0.06552921,0.2780025,0.08617811,0.9544599
1.4037155427121431e+18,1.07277,0.1322693,-0.2473505,0.06507254,0.2710242,0.08717865,0.9564053
1.4037155427621432e+18,1.078521,0.1272881,-0.2423466,0.06050918,0.2653397,0.08711538,0.9583028
1.4037155428121431e+18,1.087797,0.1239752,-0.2333395,0.05531011,0.2594887,0.08719659,0.9602099
1.403715542862143e+18,1.092329,0.1233072,-0.2280902,0.05054436,0.255163,0.08822655,0.9615368
1.4037155429121431e+18,1.097118,0.1198578,-0.2226476,0.04634322,0.2508329,0.09170887,0.9625614
1.403715542962143e+18,1.101627,0.1193514,-0.2161011,0.04556257,0.2470458,0.09582435,0.963177
1.4037155430121431e+18,1.105615,0.1184763,-0.2110102,0.0462111,0.2432935,0.1008998,0.9635829
1.403715543062143e+18,1.110176,0.1176413,-0.2059141,0.04740463,0.2406981,0.1050637,0.9637317
1.4037155431121434e+18,1.113817,0.1181986,-0.2010514,0.04880056,0.2388872,0.1088413,0.9636935
1.403715543162143e+18,1.11727,0.1186351,-0.1963098,0.05049611,0.2391121,0.1099193,0.9634278
1.4037155432121431e+18,1.122572,0.1215732,-0.1916775,0.05440816,0.2386175,0.1110723,0.9632052
1.4037155432621432e+18,1.125989,0.1245049,-0.1870791,0.05975948,0.2395467,0.1117492,0.962579
1.4037155433121431e+18,1.129829,0.1255606,-0.1847068,0.06161043,0.2396868,0.1142682,0.9621316
1.403715543362143e+18,1.13291,0.1281664,-0.1815169,0.06225266,0.241297,0.1138602,0.9617361
1.4037155434121431e+18,1.136321,0.131173,-0.179387,0.06409324,0.2430432,0.1127482,0.9613063
1.403715543462143e+18,1.140294,0.133716,-0.178322,0.06314195,0.2451185,0.1089972,0.9612749
1.4037155435121431e+18,1.142775,0.1360202,-0.1782359,0.06192859,0.2480733,0.1055467,0.9609809
1.403715543562143e+18,1.145562,0.137859,-0.1784468,0.06355105,0.2506156,0.1020004,0.9605982
1.4037155436121434e+18,1.14831,0.14164,-0.1783364,0.06787109,0.2529722,0.09790765,0.9601108
1.403715543662143e+18,1.149744,0.1449,-0.1796164,0.07271414,0.2566681,0.09131651,0.9594247
1.4037155437121431e+18,1.151028,0.14933,-0.1817932,0.07640768,0.2617448,0.08483863,0.9583601
1.4037155437621432e+18,1.152733,0.1526639,-0.183731,0.07801395,0.269276,0.07681274,0.9568197
1.4037155438121431e+18,1.152481,0.1589669,-0.1863103,0.07904213,0.2794639,0.06858993,0.9544359
1.403715543862143e+18,1.149042,0.1634353,-0.1899412,0.07665852,0.2921858,0.06272168,0.9512186
1.4037155439121431e+18,1.147579,0.1691651,-0.194088,0.07346427,0.3042321,0.05912475,0.947919
1.403715543962143e+18,1.144593,0.1749251,-0.1980307,0.06760985,0.31747,0.0579554,0.9440777
1.4037155440121431e+18,1.138496,0.180297,-0.2026552,0.06040725,0.3328399,0.05809638,0.9392514
1.403715544062143e+18,1.134217,0.1897663,-0.2073512,0.05550252,0.3474888,0.05997478,0.9341168
1.4037155441121434e+18,1.125235,0.1966128,-0.2106919,0.05008214,0.3627743,0.07211498,0.9277316
1.403715544162143e+18,1.118883,0.2063756,-0.2152081,0.04579411,0.3764436,0.08656165,0.9212492
1.4037155442121431e+18,1.109063,0.215804,-0.2179562,0.04219627,0.3931297,0.1023092,0.9127988
1.4037155442621432e+18,1.099784,0.2292297,-0.2216024,0.0403855,0.4106468,0.1175402,0.9032843
1.4037155443121431e+18,1.091051,0.2389854,-0.2248928,0.03630115,0.4279324,0.1351107,0.8929172
1.403715544362143e+18,1.083738,0.2519222,-0.2281716,0.0335814,0.44442,0.1512966,0.8823108
1.4037155444121431e+18,1.07338,0.2661177,-0.2316954,0.03276248,0.4610214,0.1682096,0.8706844
1.403715544462143e+18,1.060013,0.2770684,-0.2321404,0.03101643,0.4802156,0.1823295,0.8574305
1.4037155445121431e+18,1.05125,0.294156,-0.2361493,0.03152034,0.4948459,0.192377,0.8468323
1.403715544562143e+18,1.036456,0.3062852,-0.2378702,0.03056511,0.5111875,0.2019018,0.8348587
1.4037155446121434e+18,1.022402,0.3161145,-0.2400331,0.0293731,0.5247195,0.2090243,0.8246911
1.403715544662143e+18,1.008465,0.3276471,-0.242867,0.02950603,0.5353235,0.2146652,0.8163803
1.4037155447121431e+18,0.9944792,0.3411412,-0.2473719,0.03427063,0.5445179,0.2124465,0.8106741
1.4037155447621432e+18,0.9813082,0.3461117,-0.2527215,0.03684959,0.5517696,0.2111126,0.8059924
1.4037155448121431e+18,0.9657317,0.3496406,-0.2576097,0.03911099,0.5580374,0.2085961,0.8022172
1.403715544862143e+18,0.9523001,0.3451578,-0.2648581,0.03737232,0.5616632,0.2082458,0.799857
1.4037155449121431e+18,0.9339505,0.3567582,-0.2710748,0.04316788,0.5634086,0.204534,0.7992953
1.403715544962143e+18,0.9168448,0.3532436,-0.2788405,0.03853599,0.5641223,0.2072386,0.7983314
1.4037155450121431e+18,0.8994075,0.3530069,-0.2868235,0.0335144,0.5644581,0.2094988,0.7977304
1.403715545062143e+18,0.8822784,0.3523822,-0.2962238,0.02957955,0.5650628,0.2118723,0.7968306
1.4037155451121434e+18,0.8671799,0.352652,-0.304976,0.0258586,0.566506,0.213916,0.7953882
1.403715545162143e+18,0.8460447,0.3502246,-0.3102829,0.02139947,0.5721123,0.2176342,0.7904839
1.4037155452121431e+18,0.8349493,0.3530167,-0.3231375,0.01900669,0.5731489,0.2210118,0.7888556
1.4037155452621432e+18,0.8150927,0.3548065,-0.3262445,0.01595294,0.5799731,0.2246751,0.782878
1.4037155453121431e+18,0.795648,0.354457,-0.3322347,0.01279682,0.5862098,0.2297162,0.7768043
1.403715545362143e+18,0.778956,0.358559,-0.338157,0.01316119,0.5908355,0.2344905,0.7718512
1.4037155454121431e+18,0.7624459,0.3618751,-0.3453443,0.01719012,0.5932154,0.2417771,0.7676874
1.403715545462143e+18,0.7426566,0.3666978,-0.3503667,0.02343938,0.5952716,0.2504873,0.7631243
1.4037155455121431e+18,0.7226236,0.3686025,-0.3552233,0.02923411,0.5969337,0.258954,0.7587873
1.403715545562143e+18,0.702867,0.3678308,-0.3622465,0.03352354,0.5976892,0.2680853,0.7548337
1.4037155456121434e+18,0.6852355,0.3708131,-0.3682691,0.03924865,0.5982068,0.274047,0.7520015
1.403715545662143e+18,0.6687653,0.3726015,-0.3768428,0.04293286,0.5975384,0.2794529,0.7503403
1.4037155457121431e+18,0.6529567,0.3752554,-0.3845947,0.04534469,0.5967101,0.2815859,0.7500601
1.4037155457621432e+18,0.6349845,0.377868,-0.3942488,0.04488638,0.5953744,0.2819044,0.7510291
1.4037155458121431e+18,0.6184367,0.3805301,-0.4038009,0.04241496,0.5935909,0.2795773,0.7534505
1.403715545862143e+18,0.6010147,0.3844733,-0.4142249,0.04085289,0.5910042,0.2746483,0.7573726
1.4037155459121431e+18,0.5842051,0.3888607,-0.4237528,0.03704413,0.587571,0.2681596,0.7625472
1.403715545962143e+18,0.5669904,0.39126,-0.4346846,0.03243213,0.5826333,0.2595401,0.7694969
1.4037155460121431e+18,0.5480838,0.3932365,-0.4450061,0.02709203,0.5761338,0.2500398,0.7776993
1.403715546062143e+18,0.5304897,0.3958666,-0.4543895,0.02401507,0.5675967,0.2402761,0.7870988
1.4037155461121434e+18,0.5127395,0.3991437,-0.4648195,0.02131915,0.5566028,0.2304527,0.7978911
1.403715546162143e+18,0.4960557,0.4021749,-0.4766667,0.02049125,0.5416539,0.2229397,0.81024
1.4037155462121431e+18,0.4792402,0.405344,-0.4877267,0.01999478,0.5258953,0.2141522,0.8229052
1.4037155462621432e+18,0.461165,0.4063124,-0.4989492,0.01963997,0.5081789,0.2075129,0.8356477
1.4037155463121431e+18,0.4447314,0.4099655,-0.5114841,0.02042911,0.4882972,0.2006606,0.8490487
1.403715546362143e+18,0.4272091,0.410436,-0.5213022,0.02075649,0.4692561,0.1930304,0.8614563
1.4037155464121431e+18,0.4102055,0.4121086,-0.5322534,0.01973148,0.4486773,0.1866896,0.8737543
1.403715546462143e+18,0.3923296,0.4117348,-0.5451064,0.01902815,0.4275913,0.1796165,0.8857434
1.4037155465121431e+18,0.3752121,0.4139846,-0.5575808,0.01849246,0.4055917,0.1722715,0.8974831
1.403715546562143e+18,0.358783,0.4149015,-0.5678477,0.01880868,0.384321,0.1647974,0.9081769
1.4037155466121434e+18,0.3406586,0.416598,-0.5789057,0.01684699,0.3634714,0.1548352,0.9184939
1.403715546662143e+18,0.3245768,0.4173394,-0.5897671,0.01188158,0.3414199,0.1457433,0.9284665
1.4037155467121431e+18,0.3088011,0.4212487,-0.6010979,0.005922702,0.3182503,0.1355695,0.9382443
1.4037155467621432e+18,0.2906752,0.4223941,-0.6119564,-0.004698136,0.2952337,0.1276073,0.9468535
1.4037155468121431e+18,0.2759513,0.4237866,-0.6222146,-0.0152597,0.2703671,0.1219831,0.9548765
1.403715546862143e+18,0.2599789,0.4253424,-0.6315954,-0.02229227,0.2471717,0.1169365,0.9616314
1.4037155469121431e+18,0.2443008,0.4273621,-0.6400841,-0.02550353,0.2241456,0.1114811,0.9678226
1.403715546962143e+18,0.2295949,0.4281804,-0.6493651,-0.02984514,0.2032189,0.09874568,0.973684
1.4037155470121431e+18,0.215336,0.4283461,-0.6577927,-0.03230339,0.1840699,0.08433241,0.9787557
1.403715547062143e+18,0.2007984,0.4300297,-0.6639988,-0.03403261,0.1646384,0.07039697,0.9832498
1.4037155471121434e+18,0.187698,0.4317149,-0.6715497,-0.03418731,0.143467,0.05866641,0.9873229
1.403715547162143e+18,0.1724433,0.430156,-0.6787014,-0.03461352,0.1237497,0.04628693,0.9906289
1.4037155472121431e+18,0.1594964,0.4308213,-0.6820835,-0.03358857,0.1034678,0.03455778,0.9934646
1.4037155472621432e+18,0.1459481,0.4297729,-0.6865356,-0.03282533,0.08458302,0.02159315,0.9956414
1.4037155473121431e+18,0.1380418,0.4275264,-0.6914006,-0.03303475,0.06374494,0.01040606,0.997365
1.403715547362143e+18,0.1246238,0.4257443,-0.6929916,-0.03367987,0.04601642,0.000956976,0.9983724
1.4037155474121431e+18,0.1089376,0.4245404,-0.6954333,-0.0356899,0.02889086,-0.007244491,0.9989189
1.403715547462143e+18,0.09644765,0.4217565,-0.6945782,-0.03982233,0.01146038,-0.01331655,0.9990522
1.4037155475121431e+18,0.08284447,0.4207725,-0.6932361,-0.04326936,-0.006283255,-0.01998369,0.9988439
1.403715547562143e+18,0.06696725,0.418082,-0.6908247,-0.04621214,-0.02322505,-0.028363,0.9982587
1.4037155476121434e+18,0.05406992,0.4157134,-0.6862209,-0.04733419,-0.04183141,-0.03621472,0.9973456
1.403715547662143e+18,0.04139637,0.4162978,-0.6788253,-0.04720421,-0.0601634,-0.04606357,0.9960073
1.4037155477121431e+18,0.02242804,0.409861,-0.6761009,-0.04906308,-0.07663184,-0.05583258,0.9942852
1.4037155477621432e+18,0.008605555,0.4066226,-0.6687911,-0.0492437,-0.09489921,-0.06579863,0.9920887
